"","num","name","full_add","on_off","zip","salesman","lic_num","county","city","dvry_man","main_phone","contact_name","contact_phone","contact_email","lon","lat","geocode"
"725",5813,"Pinballz Lake Creek Sphon & Associates INC","13729 Research Blvd Ste. 1350, AUSTIN, TX 78750","On Premise",78750,"Blake Russell","MB941152","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7913296,30.4602109,"1"
"726",5855,"The Growler Exchange","8313 Broadway St, San Antonio, TX 78209","On Premise",78209,"Josh Jennings","BG933742","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4663876,29.513519,"1"
"727",5864,"The Friendly Spot","943 South Alamo, San Antonio, TX 78205","On Premise",78205,"Josh Jennings","BG702780","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4909243,29.4147447,"1"
"728",5866,"The Hideout Pub","12164 N. Mopac Expressway, AUSTIN, TX 78758","On Premise",78758,"Blake Russell","MB624880","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7098063,30.4125225,"1"
"729",5873,"Bread Basket Manchaca","11410 Manchaca Rd, AUSTIN, TX 78759","Off Premise",78759,"Tim Vela","BQ918759","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.8339614,30.1542471,"1"
"730",5897,"HEB 696 Hutto","5000 Gattis School Rd, Hutto, TX 78634","Off Premise",78634,"Blake Russell","BF960857","Williamson_2","Hutto","John Munoz",NA,NA,NA,NA,-97.5822941,30.5023297,"1"
"731",5907,"Whichcraft Simond Ave","1900 Simond Ave. Ste. 200, AUSTIN, TX 78723","On Premise",78723,"Tim Vela","BG962646","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7045102,30.2971928,"1"
"732",5949,"On The Rocks","3550 Lakeline Blvd., LEANDER, TX 78641","Off Premise",78641,"Blake Russell","BF865048","Williamson_2","LEANDER","John Munoz",NA,NA,NA,NA,-97.8633597,30.5449021,"1"
"733",5958,"Eskimo Hut - San Antonio","18866 Stone Oak Parkway, San Antonio, TX 78258","On Premise",78258,"Josh Jennings","BG928932","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4931218,29.6149773,"1"
"734",5996,"2222 Market","1112 West Koenig Lane, AUSTIN, TX 78756","On Premise",78756,"Blake Russell","BQ893589","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7289097,30.3298631,"1"
"735",5997,"2400 Food Mart","2400 Burleson Road, AUSTIN, TX 78741","Off Premise",78741,"Tim Vela","BQ669394","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7359626,30.2294547,"1"
"736",6031,"King Food Mart","2907 South 1st., AUSTIN, TX 78704","Off Premise",78704,"Tim Vela","BF480285","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7630878,30.2360942,"1"
"737",6039,"Mour - Shore District","1414 Shore District Dr., AUSTIN, TX 78741","On Premise",78741,"Tim Vela","BG938534","Travis","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7285157,30.2438494,"1"
"738",6063,"This n That","1729 East Riverside Drive, AUSTIN, TX 78741","Off Premise",78741,"Tim Vela","BQ730903","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.7304608,30.2430958,"1"
"739",6079,"Stout House","11851 Bandera Road #119, Helotes, TX 78023","On Premise",78023,"Josh Jennings","MB951221","Bexar_2","Helotes","Joe Castro",NA,NA,NA,NA,-98.6708365,29.5540898,"1"
"740",6087,"Alamo Drafthouse - Stone Oak","22806 Hwy 281 North, San Antonio, TX 78258","On Premise",78258,"Josh Jennings","MB937889","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.447185,29.6538273,"1"
"741",6094,"Halcyon Stella Public House","1414 South Alamo Street #101, San Antonio, TX 78210","On Premise",78210,"Josh Jennings","MB827171","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4953457,29.4096631,"1"
"742",6105,"The Point Park & Eats","24188 Boerne Stage Road, San Antonio, TX 78255","On Premise",78255,"Josh Jennings","BG780995","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.6427426,29.6664813,"1"
"743",6133,"Clarksville Mkt","1001 W Lynn St, AUSTIN, TX 78703","Off Premise",78703,"Tim Vela","MB955467","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7597299,30.2789306,"1"
"744",6153,"Total Wine #522 Arboretum","10001 Research Blvd, Suite 300, AUSTIN, TX 78759","Off Premise",78759,"Blake Russell","BF968621","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7449739,30.3917057,"1"
"745",6157,"Red's Porch-Quarry","4200 Braker Lane, Suite B, AUSTIN, TX 78759","On Premise",78759,"Blake Russell","MB986876","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7396757,30.3996587,"1"
"746",6169,"Patio Dolcetto","322 Cheatham St., Ste A, SAN MARCOS, TX 78666","On Premise",78666,"Josh Jennings","BG866316","Hays","SAN MARCOS","Joe Castro",NA,NA,NA,NA,-97.9367927,29.8768208,"1"
"747",6179,"Total Wine #514 Mueller","1201 Barbara Jordan, Ste. 900, AUSTIN, TX 78723","Off Premise",78723,"Tim Vela","P 961945","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7099315,30.3056384,"1"
"748",6183,"Total Wine #520 Forum","8356 Agora Parkway, Selma, TX 78154","Off Premise",78154,"Josh Jennings","BF978981","Travis_2","Selma","Joe Castro",NA,NA,NA,NA,-98.3224724,29.5738665,"1"
